artist,artist_id,name,song_id,emo,duration,popularity,url
blackbear,2cFrymmkijnjDg9SS92EPM,idfc,3SErMoIKdRELto2OspGs5L,anger,00:03:27,81,https://open.spotify.com/track/3SErMoIKdRELto2OspGs5L
Rico Nasty,2OaHYHb2XcFPvqL3VsyPzU,Smack a Bitch,1nrsFfACPG4Hnw5AuOpCND,anger,00:02:18,62,https://open.spotify.com/track/1nrsFfACPG4Hnw5AuOpCND
Kesha,6LqNN22kT3074XbTVUrhzX,Woman (feat. The Dap-Kings Horns),1kJtfldK9F7XmsSiSNlbth,anger,00:03:16,66,https://open.spotify.com/track/1kJtfldK9F7XmsSiSNlbth
blackbear,2cFrymmkijnjDg9SS92EPM,DEAD TO ME,52TjUfqxgK2k4vfcyHXnp2,anger,00:03:00,0,https://open.spotify.com/track/52TjUfqxgK2k4vfcyHXnp2
Miley Cyrus,5YGY8feqx7naU7z4HrwZM6,FU (feat. French Montana),6dDIOU6AqgLkrjFNPgvKY6,anger,00:03:49,60,https://open.spotify.com/track/6dDIOU6AqgLkrjFNPgvKY6
Big Sean,0c173mlxpT3dSFRgMO8XPh,I Don't Fuck With You,4w7yrP4RAeeyhfG9nJqQvS,anger,00:04:44,0,https://open.spotify.com/track/4w7yrP4RAeeyhfG9nJqQvS
Bea Miller,1o2NpYGqHiCq7FoiYdyd1x,it's not u it's me,7cLm450e9XaPrEZTSTsfwU,anger,00:03:14,59,https://open.spotify.com/track/7cLm450e9XaPrEZTSTsfwU
Leah Kate,6oWOHAOyBUn6aJlKIPJK9r,10 Things I Hate About You,1shKa7wLElW8CrbHOJk85M,anger,00:02:37,52,https://open.spotify.com/track/1shKa7wLElW8CrbHOJk85M
Paramore,74XFHRwlV6OrjEM0A2NCMF,Anklebiters,3hgzEGrm5iTY6pkgJ827qX,anger,00:02:17,50,https://open.spotify.com/track/3hgzEGrm5iTY6pkgJ827qX
No Doubt,0cQbJU1aAzvbEmTuljWLlF,Just A Girl,36bOT34EdRNrNhCWMwNJKu,anger,00:03:28,0,https://open.spotify.com/track/36bOT34EdRNrNhCWMwNJKu
Tacocat,3h0MN1neFknEvlYKxFmSQW,Men Explain Things to Me,0s6LhO1QGJTx5unlghqGkY,anger,00:01:56,0,https://open.spotify.com/track/0s6LhO1QGJTx5unlghqGkY
Miley Cyrus,5YGY8feqx7naU7z4HrwZM6,Heart Of Glass (Live from the iHeart Festival),5i7ThJfYLAzp2DyZuFpF6j,anger,00:03:33,68,https://open.spotify.com/track/5i7ThJfYLAzp2DyZuFpF6j
Bea Miller,1o2NpYGqHiCq7FoiYdyd1x,THAT BITCH,77o1HdXHm1hLd7Ebe9ygd0,anger,00:03:21,69,https://open.spotify.com/track/77o1HdXHm1hLd7Ebe9ygd0
The Neighbourhood,77SW9BnxLY8rJ0RciFqkHh,Cry Baby,0EfsDEYaSjGYd66Pr881nq,anger,00:03:55,73,https://open.spotify.com/track/0EfsDEYaSjGYd66Pr881nq
Kelly Clarkson,3BmGtnKgCSGYIUhmivXKWX,Since U Been Gone,3xrn9i8zhNZsTtcoWgQEAd,anger,00:03:08,73,https://open.spotify.com/track/3xrn9i8zhNZsTtcoWgQEAd
Miley Cyrus,5YGY8feqx7naU7z4HrwZM6,Can't Be Tamed,47cvLbenIcT3GDqFL6duZ0,anger,00:02:48,0,https://open.spotify.com/track/47cvLbenIcT3GDqFL6duZ0
MARINA,6CwfuxIqcltXDGjfZsMd9A,Bubblegum Bitch,6IbnUaczZBT34DhaD6S18F,anger,00:02:34,79,https://open.spotify.com/track/6IbnUaczZBT34DhaD6S18F
Paramore,74XFHRwlV6OrjEM0A2NCMF,Misery Business,6SpLc7EXZIPpy0sVko0aoU,anger,00:03:31,76,https://open.spotify.com/track/6SpLc7EXZIPpy0sVko0aoU
Billie Eilish,6qqNVTkY8uBg9cP3Jd7DAH,you should see me in a crown,6vsV4D8BM6PioRr1UOx0n2,anger,00:03:00,0,https://open.spotify.com/track/6vsV4D8BM6PioRr1UOx0n2
The Runaways,5eTq3PxbOh5vgeRXKNqPyV,Cherry Bomb,7cdnq45E9aP2XDStHg5vd7,anger,00:02:18,69,https://open.spotify.com/track/7cdnq45E9aP2XDStHg5vd7
Rihanna,5pKCCKE2ajJHZ9KAiaK11H,Desperado,5I4ugX74O2xadBXW6BYrAQ,anger,00:03:06,0,https://open.spotify.com/track/5I4ugX74O2xadBXW6BYrAQ
P!nk,1KCSPY1glIKqW2TotWuXOR,So What,7bprRkhvOXWmWpqOrEWbXu,anger,00:03:34,0,https://open.spotify.com/track/7bprRkhvOXWmWpqOrEWbXu
5 Seconds of Summer,5Rl15oVamLq7FbSb0NNBNy,Teeth,1JRK7srBWUtAW7dPabKBwJ,anger,00:03:24,1,https://open.spotify.com/track/1JRK7srBWUtAW7dPabKBwJ
Billie Eilish,6qqNVTkY8uBg9cP3Jd7DAH,Therefore I Am,54bFM56PmE4YLRnqpW6Tha,anger,00:02:54,76,https://open.spotify.com/track/54bFM56PmE4YLRnqpW6Tha
Lizzo,56oDRnqbIiwx4mymNEv7dS,Truth Hurts,3HWzoMvoF3TQfYg4UPszDq,anger,00:02:53,78,https://open.spotify.com/track/3HWzoMvoF3TQfYg4UPszDq
Naomi Scott,2Zi3RrdQqk63Xj0914STkS,She's So Gone,4DTrKnvkHtwQN6kBu4XXIF,anger,00:03:06,69,https://open.spotify.com/track/4DTrKnvkHtwQN6kBu4XXIF
Cage The Elephant,26T3LtbuGT1Fu9m0eRq5X3,Ain't No Rest for the Wicked,3Pzh926pXggbMe2ZpXyMV7,anger,00:02:55,74,https://open.spotify.com/track/3Pzh926pXggbMe2ZpXyMV7
Halsey,26VFTg2z8YR0cCuwLzESi2,Nightmare,340UVheS8z3ncW9TTUhAbc,anger,00:03:51,69,https://open.spotify.com/track/340UVheS8z3ncW9TTUhAbc
YUNGBLUD,6Ad91Jof8Niiw0lGLLi3NW,parents,68rVGSTnCiFOET9k5Vd8Se,anger,00:02:51,68,https://open.spotify.com/track/68rVGSTnCiFOET9k5Vd8Se
lifestory,3oxqNZbDULZHf6dkg6htgb,Games,12swTXJdsE1Jf7KZnqcEfV,anger,00:02:59,17,https://open.spotify.com/track/12swTXJdsE1Jf7KZnqcEfV
Melanie Martinez,63yrD80RY3RNEM2YDpUpO8,The Principal,7fYNunIzTO7yAHBQtvq8Fc,anger,00:02:56,63,https://open.spotify.com/track/7fYNunIzTO7yAHBQtvq8Fc
Bea Miller,1o2NpYGqHiCq7FoiYdyd1x,S.L.U.T.,6h3lMAmmpQDFqoHk9F99IR,anger,00:02:59,68,https://open.spotify.com/track/6h3lMAmmpQDFqoHk9F99IR
Billie Eilish,6qqNVTkY8uBg9cP3Jd7DAH,all the good girls go to hell,6IRdLKIyS4p7XNiP8r6rsx,anger,00:02:48,75,https://open.spotify.com/track/6IRdLKIyS4p7XNiP8r6rsx
Gabby Barrett,6Iz3eq2aQGFf7TbGT2iahL,I Hope,23T0OX7QOiIUFShSzbJ5Uo,anger,00:03:30,75,https://open.spotify.com/track/23T0OX7QOiIUFShSzbJ5Uo
Divine Sweater,6QhdyISn8fmch9ULKyqUoH,What if They Find Me Out?,0TPB646XBox8wMqR8bHfSL,anger,00:03:36,34,https://open.spotify.com/track/0TPB646XBox8wMqR8bHfSL
Megan Thee Stallion,181bsRPaVXVlUKXrxwZfHK,Girls in the Hood,6WbTTAGKrQtCQvmc5BuYfh,anger,00:02:34,68,https://open.spotify.com/track/6WbTTAGKrQtCQvmc5BuYfh
bülow,5vBrKGOjN10BMwB0cJADj4,You & Jennifer,0g21KZ1XJuhwexWPLpuEt1,anger,00:02:39,69,https://open.spotify.com/track/0g21KZ1XJuhwexWPLpuEt1
Aly & AJ,5wugb0kaq0J6nyQ5Xgd17i,Potential Breakup Song,2ieu0FHqTpBUrMoCFVL3cb,anger,00:03:38,64,https://open.spotify.com/track/2ieu0FHqTpBUrMoCFVL3cb
COIN,0ZxZlO7oWCSYMXhehpyMvE,Run,6szw2Y2ywtth0oc7ODN3Tz,anger,00:03:26,55,https://open.spotify.com/track/6szw2Y2ywtth0oc7ODN3Tz
The Linda Lindas,13dTrWNNrnZ3AkgNyQNKP5,Rebel Girl,0siP0kovkmgAJtTfb1OUQm,anger,00:02:41,42,https://open.spotify.com/track/0siP0kovkmgAJtTfb1OUQm
ZAVIOR,3DpGgPr7dEY4aZot3FRI77,IF I COULD FLY,6NZSqiUgqL9FaQZ0I8uktk,anger,00:03:44,0,https://open.spotify.com/track/6NZSqiUgqL9FaQZ0I8uktk
CeeLo Green,5nLYd9ST4Cnwy6NHaCxbj8,Fuck You,4ycLiPVzE5KamivXrAzGFG,anger,00:03:42,68,https://open.spotify.com/track/4ycLiPVzE5KamivXrAzGFG
Pink Guy,3yJnBqAoRUNeDabdYoiYWD,Stfu,5IJbTPhcj0IjdzUaYqwe2I,anger,00:03:44,57,https://open.spotify.com/track/5IJbTPhcj0IjdzUaYqwe2I
The Boy from the South,0YSFw7zXzSXhzCIQsiZNvW,Little Room,6WSmbloCRYkpkZUKA6jEOu,anger,00:03:24,39,https://open.spotify.com/track/6WSmbloCRYkpkZUKA6jEOu
blackbear,2cFrymmkijnjDg9SS92EPM,queen of broken hearts,1YaLBadQjS701ZLZRGjPMX,anger,00:02:51,0,https://open.spotify.com/track/1YaLBadQjS701ZLZRGjPMX
Melanie Martinez,63yrD80RY3RNEM2YDpUpO8,Class Fight,37pf8jSeCGlzgQPIfVHO6X,anger,00:02:41,68,https://open.spotify.com/track/37pf8jSeCGlzgQPIfVHO6X
Ariana Grande,66CXWjxzNUsdJxJ2JdwvnR,shut up,3ko9jEHNt4O5fjKN65ULJp,anger,00:02:37,61,https://open.spotify.com/track/3ko9jEHNt4O5fjKN65ULJp
Olivia Rodrigo,1McMsnEElThX1knmY4oliG,good 4 u,6PERP62TejQjgHu81OHxgM,anger,00:02:58,31,https://open.spotify.com/track/6PERP62TejQjgHu81OHxgM
Olivia Rodrigo,1McMsnEElThX1knmY4oliG,brutal,6SRsiMl7w1USE4mFqrOhHC,anger,00:02:23,82,https://open.spotify.com/track/6SRsiMl7w1USE4mFqrOhHC
Taylor Swift,06HL4z0CvFAxyc27GXpf02,I Did Something Bad,4svZDCRz4cJoneBpjpx8DJ,anger,00:03:58,75,https://open.spotify.com/track/4svZDCRz4cJoneBpjpx8DJ
Olivia O'Brien,1QRj3hoop9Mv5VvHQkwPEp,Josslyn,37ZKB38iNyKJ0xYEz9SJgk,anger,00:03:09,68,https://open.spotify.com/track/37ZKB38iNyKJ0xYEz9SJgk
The Phantom Years,7nPaBbr6qXIZ1FmimYzcME,Former Witchcraft,2moJfyDMPr1vDBnjSGSmQY,anger,00:03:15,19,https://open.spotify.com/track/2moJfyDMPr1vDBnjSGSmQY
Mackenzie Day,5mL20rZhkGAtjGLvlpIeJW,Stuck in the Wrong Movie,6YoZh4xZJR0rxzSedu5DGe,anger,00:03:44,20,https://open.spotify.com/track/6YoZh4xZJR0rxzSedu5DGe
Sir Chloe,6rniTPs9zN26kYnkPdFl1U,Too Close,4zV3Og5KgrNyZEhzrZzwuk,anger,00:02:50,66,https://open.spotify.com/track/4zV3Og5KgrNyZEhzrZzwuk
Rezz,4aKdmOXdUKX07HVd3sGgzw,Edge,4pCvnGkf7jveRMKHZosxxB,anger,00:03:43,60,https://open.spotify.com/track/4pCvnGkf7jveRMKHZosxxB
Poppy,5mlbvTfWUOfDrUIK6dkNzv,I Disagree,5E09pgezFesGrk4ZL9T2cc,anger,00:03:13,60,https://open.spotify.com/track/5E09pgezFesGrk4ZL9T2cc
The Living Tombstone,0I6yADrmeyvw66g7yjkqIF,My Ordinary Life,6tMdpUXfT70TD6Eh3XfB1p,anger,00:03:50,80,https://open.spotify.com/track/6tMdpUXfT70TD6Eh3XfB1p
Machine Gun Kelly,6TIYQ3jFPwQSRmorSezPxX,DAYWALKER! (feat. CORPSE),2NnJpRXIlx35Vij3bPZO0h,anger,00:02:17,70,https://open.spotify.com/track/2NnJpRXIlx35Vij3bPZO0h
Hyper,6DFJfhZxwWe1yKQvRDJmdl,Spoiler - Original Mix,3BcEpBfEx2mOyCSJWIHSvu,anger,00:04:32,59,https://open.spotify.com/track/3BcEpBfEx2mOyCSJWIHSvu
1 800 PAIN,7BT9qietxZuylsjyWGYBUR,HURT,7yOPE5LvpkynNqCk7nLEwl,anger,00:02:53,58,https://open.spotify.com/track/7yOPE5LvpkynNqCk7nLEwl
Kaito Shoma,3Tv1UzQAvn0v0hKTxisXnR,Scary Garry,658QJ4p8WcbT3O7iWLpO1D,anger,00:01:39,76,https://open.spotify.com/track/658QJ4p8WcbT3O7iWLpO1D
GHOST DATA,042mLfOBpH8OoX8A6sUYhf,Full Bodied,3vfOHusoUfUQEhGxLdM8ek,anger,00:04:08,52,https://open.spotify.com/track/3vfOHusoUfUQEhGxLdM8ek
Arctic Monkeys,7Ln80lUS6He07XvHI8qqHH,Do I Wanna Know?,5FVd6KXrgO9B3JPmC8OPst,anger,00:04:32,85,https://open.spotify.com/track/5FVd6KXrgO9B3JPmC8OPst
Muse,12Chz98pHFMPJEknJQMWvI,Supermassive Black Hole,3lPr8ghNDBLc2uZovNyLs9,anger,00:03:32,77,https://open.spotify.com/track/3lPr8ghNDBLc2uZovNyLs9
MGMT,0SwO7SWeDHJijQ3XNS7xEE,Little Dark Age,2Y0iGXY6m6immVb2ktbseM,anger,00:04:59,82,https://open.spotify.com/track/2Y0iGXY6m6immVb2ktbseM
MARINA,6CwfuxIqcltXDGjfZsMd9A,Bubblegum Bitch,6IbnUaczZBT34DhaD6S18F,anger,00:02:34,79,https://open.spotify.com/track/6IbnUaczZBT34DhaD6S18F
BONES UK,16kd5X3pBMOtXdLlX5LcAw,Beautiful Is Boring,3ZuNNlfkW5uemJek0UtEG0,anger,00:03:51,59,https://open.spotify.com/track/3ZuNNlfkW5uemJek0UtEG0
Varien,2g1JSu9UfRcQQYb3b03Km7,Can You Feel My Heart,4cuBQhxCjoXW9EX2UqeQwo,anger,00:03:52,65,https://open.spotify.com/track/4cuBQhxCjoXW9EX2UqeQwo
Perturbator,244uLu9lkdw39BJwlul3k8,Behemoth (Remix),1i5uaqmAkETSaIfZkcVYkx,anger,00:04:22,51,https://open.spotify.com/track/1i5uaqmAkETSaIfZkcVYkx
Point Break Candy,0EO6OPP5FqAXOkfSHyXeuf,Hole In The Sun (feat. COS & Conway) [From Cyberpunk 2077],4zD2ASESOEE7WgTgsz6sif,anger,00:03:28,42,https://open.spotify.com/track/4zD2ASESOEE7WgTgsz6sif
Laura Les,3sklFG9fuDAq3vbIZlkNH6,Haunted,1toNKayLMeCcVlsLGXJl7n,anger,00:01:42,73,https://open.spotify.com/track/1toNKayLMeCcVlsLGXJl7n
Daichi Yamamoto,5jgE1ulvZ7sJpjlTwAOWPd,One Way,4QgV6dN5x5Z0rBfcVkjggQ,anger,00:03:10,0,https://open.spotify.com/track/4QgV6dN5x5Z0rBfcVkjggQ
Penelope Scott,3u6lPufHw4Oww6D88rv6sB,Cigarette Ahegao,6UYJYgY8VRo6mKrhgTe1CF,anger,00:03:03,51,https://open.spotify.com/track/6UYJYgY8VRo6mKrhgTe1CF
Freddie Dredd,0dlDsD7y6ccmDm8tuWCU6F,Opaul,4areFtLMjGt4GmO4IAbGo0,anger,00:02:20,0,https://open.spotify.com/track/4areFtLMjGt4GmO4IAbGo0
My Chemical Romance,7FBcuc1gsnv6Y1nwFtNRCb,Teenagers,7j31rVgGX9Q2blT92VBEA0,anger,00:02:41,81,https://open.spotify.com/track/7j31rVgGX9Q2blT92VBEA0
Vandal Moon,0b0HjXjfkApMcVJqsH8wYX,Robot Lover,7xyPBAjNZmyRVEWiiXzdIt,anger,00:04:22,36,https://open.spotify.com/track/7xyPBAjNZmyRVEWiiXzdIt
Rico Nasty,2OaHYHb2XcFPvqL3VsyPzU,Smack A Bitch,3Zm27XyCDoAqHMGte5ydxQ,anger,00:02:18,61,https://open.spotify.com/track/3Zm27XyCDoAqHMGte5ydxQ
Elita,7ApzfFN0BmeeVJPsQBReRv,I Hate Everyone but You,51Xha6ufwqMSq2J8quPwgb,anger,00:02:51,55,https://open.spotify.com/track/51Xha6ufwqMSq2J8quPwgb
Rico Nasty,2OaHYHb2XcFPvqL3VsyPzU,OHFR?,3IBGU1NgiTjDsIJn2Jtdg4,anger,00:02:00,51,https://open.spotify.com/track/3IBGU1NgiTjDsIJn2Jtdg4
Stegosaurus Rex,2D5kO95AWEXMHRvqvCKb7K,Nowhere To Run,2PJhATOD9dWsevezmfjoMA,anger,00:05:00,69,https://open.spotify.com/track/2PJhATOD9dWsevezmfjoMA
IC3PEAK,3luonLzvSOxdU8ytCaEIK8,TRRST,4A0YuzcYuEEP8A3oEZTddL,anger,00:03:04,66,https://open.spotify.com/track/4A0YuzcYuEEP8A3oEZTddL
Glass Animals,4yvcSjfu4PC0CYQyLy4wSq,Take A Slice,37adYGaYaAWTGhBaOzX4Fh,anger,00:03:49,71,https://open.spotify.com/track/37adYGaYaAWTGhBaOzX4Fh
Bring Me The Horizon,1Ffb6ejR6Fe5IamqA5oRUF,Can You Feel My Heart,0WSa1sucoNRcEeULlZVQXj,anger,00:03:48,80,https://open.spotify.com/track/0WSa1sucoNRcEeULlZVQXj
Cypress Hill,4P0dddbxPil35MNN9G2MEX,Insane in the Brain,1oTHteQbmJw15rPxPVXUTv,anger,00:03:28,75,https://open.spotify.com/track/1oTHteQbmJw15rPxPVXUTv
Halogen,0Za5KjrhmN4OYMr04f3g1e,U Got That,55gKq9bOAPRAcOQInZ76tH,anger,00:03:07,61,https://open.spotify.com/track/55gKq9bOAPRAcOQInZ76tH
Freddie Dredd,0dlDsD7y6ccmDm8tuWCU6F,GTG,46M2hXnaQpueG7vSvgVtVH,anger,00:01:33,75,https://open.spotify.com/track/46M2hXnaQpueG7vSvgVtVH
SiM,2BM933ADIluGGrPBOhPgIt,Devil in Your Heart,3w8qOAwbHF6zYeYT7pj7DI,anger,00:03:06,58,https://open.spotify.com/track/3w8qOAwbHF6zYeYT7pj7DI
Ghostemane,3uL4UpqShC4p2x1dJutoRW,I duckinf hatw you,6LHhaWs0HzuPhflDWiVtp1,anger,00:01:57,72,https://open.spotify.com/track/6LHhaWs0HzuPhflDWiVtp1
Maretu,7p1fL0cAuCPDMG6oBswFhM,SIU,22tot0Y6uKuWdAZnEQyB6g,anger,00:04:38,64,https://open.spotify.com/track/22tot0Y6uKuWdAZnEQyB6g
Hollywood Undead,0CEFCo8288kQU7mJi25s6E,Riot,1igr912oduAmZQaoGhiADw,anger,00:03:47,65,https://open.spotify.com/track/1igr912oduAmZQaoGhiADw
Freddie Dredd,0dlDsD7y6ccmDm8tuWCU6F,Killin' On Demand,2qOfyyZc41LfQ63U9p3GVV,anger,00:02:09,66,https://open.spotify.com/track/2qOfyyZc41LfQ63U9p3GVV
Gorillaz,3AA28KZvwAUcZuOKwyblJQ,Dirty Harry,2bfGNzdiRa1jXZRdfssSzR,anger,00:03:50,72,https://open.spotify.com/track/2bfGNzdiRa1jXZRdfssSzR
Eminem,7dGJo4pcD2V6oG8kP0tJRR,Godzilla (feat. Juice WRLD),7FIWs0pqAYbP91WWM0vlTQ,anger,00:03:30,84,https://open.spotify.com/track/7FIWs0pqAYbP91WWM0vlTQ
Iggy Azalea,5yG7ZAZafVaAlMTeBybKAL,Kream (feat. Tyga),5mu1uv8RmzDkF8foePK5qa,anger,00:02:46,68,https://open.spotify.com/track/5mu1uv8RmzDkF8foePK5qa
Ghostemane,3uL4UpqShC4p2x1dJutoRW,Flesh,1Ae2QJGUPtnCzdA4XYn1NF,anger,00:01:19,68,https://open.spotify.com/track/1Ae2QJGUPtnCzdA4XYn1NF
PlayaPhonk,1SwmXTElW9TlkK2Rydgb4D,PHONKY TOWN,0BRbI3ZMPXuj9yA7ChDGOW,anger,00:02:21,1,https://open.spotify.com/track/0BRbI3ZMPXuj9yA7ChDGOW
The Living Tombstone,0I6yADrmeyvw66g7yjkqIF,Discord,611nlMA40SKg9gQ4pTVXT3,anger,00:03:13,69,https://open.spotify.com/track/611nlMA40SKg9gQ4pTVXT3
Never Get Used To People,0j5kVHxvTgUN4nBIPKCLRJ,Life Letters,29VdNzgJIxzlIDkIYjFQqS,anger,00:02:28,70,https://open.spotify.com/track/29VdNzgJIxzlIDkIYjFQqS
Kensuke Ushio,4L0gz16xuM1as1OgYzh1SR,Smells Blood,6ZRxnIHvjN0qTVRwz3PLtO,anger,00:01:49,63,https://open.spotify.com/track/6ZRxnIHvjN0qTVRwz3PLtO
Ricky Desktop,6CTStccOisUTgXVrtCIANm,The Bard's Last Note,3VSc3H3iFGzKp18A5wDDTj,anger,00:02:06,60,https://open.spotify.com/track/3VSc3H3iFGzKp18A5wDDTj
Pharmacist,6VlPp1wb53ANKMIwZPJfM0,North Memphis,0SzDVyiiUDpuhzrphnoejr,anger,00:02:15,74,https://open.spotify.com/track/0SzDVyiiUDpuhzrphnoejr
Kim Dracula,526TMJFuJibm9j2p9td9Yp,Paparazzi,3rchFjeKZ0bJxO7EEdM3S5,anger,00:03:12,1,https://open.spotify.com/track/3rchFjeKZ0bJxO7EEdM3S5
GRAVEDGR,1kiZfWU37oS0pCOV7Os1Pj,RAMPAGE,2QanQ4WoQAb8zwOzweQihV,anger,00:02:59,54,https://open.spotify.com/track/2QanQ4WoQAb8zwOzweQihV
Jah,6Ok2bPUzPMVOVwytL2jakj,Sweatpants-(Battle Tapes Remix),6QtxsTFmAgeXtT8pzCs9NU,anger,00:04:12,48,https://open.spotify.com/track/6QtxsTFmAgeXtT8pzCs9NU
Swervy,0YE7929Kw8hXmap9LKxUiC,ART GANG MONEY (feat. Reddy),2JPq1X34utburxMaQlnFkZ,anger,00:03:14,47,https://open.spotify.com/track/2JPq1X34utburxMaQlnFkZ
The Prophet,2iRqqPkOyIvvb7qFZN1Onz,Wanna Play?,6iBL6TOzsO75Yz0cG1MO0o,anger,00:03:21,67,https://open.spotify.com/track/6iBL6TOzsO75Yz0cG1MO0o
Lil Darkie,62F9BiUmjqeXbBztCwiX1U,HAHA,18Gcl5bxdd8bpBhWOj1rCR,anger,00:02:40,65,https://open.spotify.com/track/18Gcl5bxdd8bpBhWOj1rCR
SyKo,08ZqXO40nMrhBoGma4kls2,#BrooklynBloodPop!,7K9Z3yFNNLv5kwTjQYGjnu,anger,00:02:25,77,https://open.spotify.com/track/7K9Z3yFNNLv5kwTjQYGjnu
Eminem,7dGJo4pcD2V6oG8kP0tJRR,Venom - Music From The Motion Picture,2SL6oP2YAEQbqsrkOzRGO4,anger,00:04:29,76,https://open.spotify.com/track/2SL6oP2YAEQbqsrkOzRGO4
Full Tac,5ZXkHp732tYHIzqctoZP0E,Where's My Juul??,1Z4Qpr8whv736dKLT8JLa7,anger,00:01:45,0,https://open.spotify.com/track/1Z4Qpr8whv736dKLT8JLa7
Ayesha Nicole Smith,3rYlF5arfhYwRbxmNcicat,Literal Legend,04S5441cZXHu55Xx2wvwIh,anger,00:02:44,0,https://open.spotify.com/track/04S5441cZXHu55Xx2wvwIh
Kawai Sprite,19nnKeOt6Vo1g0ijPcFxdu,M.I.L.F,0VfMdTYBS675BBmEs54G4c,anger,00:02:04,55,https://open.spotify.com/track/0VfMdTYBS675BBmEs54G4c
WHOKILLEDXIX,0RSogp4qeGu0ZM71JRTay3,spy?,0QsZ3W21xNvnUnUMbiAY4z,anger,00:02:33,69,https://open.spotify.com/track/0QsZ3W21xNvnUnUMbiAY4z
Ferdinand fka Left Boy,2gIGkRqCo4NK2PUCI8u4aQ,Nothing Will Be the Same (Sweet Dreams) [Father of God],1iIr8nqI1wu4TVmFnTcJQ9,anger,00:01:32,39,https://open.spotify.com/track/1iIr8nqI1wu4TVmFnTcJQ9
Foster The People,7gP3bB2nilZXLfPHJhMdvc,Pumped Up Kicks,7w87IxuO7BDcJ3YUqCyMTT,anger,00:03:59,84,https://open.spotify.com/track/7w87IxuO7BDcJ3YUqCyMTT
Harry Styles,6KImCVD70vtIoJWnq6nGn3,Kiwi,33SNO8AaciGbNaQFkxvPrW,anger,00:02:56,80,https://open.spotify.com/track/33SNO8AaciGbNaQFkxvPrW
Eurythmics,0NKDgy9j66h3DLnN8qu1bB,Sweet Dreams (Are Made of This) - Remastered,1TfqLAPs4K3s2rJMoCokcS,anger,00:03:36,82,https://open.spotify.com/track/1TfqLAPs4K3s2rJMoCokcS
Block B,4RnezwRV7VBJUCI1S0AE5u,NalinA,7dgO6H1BxXeXfxDkiDN8E9,anger,00:03:22,58,https://open.spotify.com/track/7dgO6H1BxXeXfxDkiDN8E9
The Living Tombstone,0I6yADrmeyvw66g7yjkqIF,It's Been So Long,463r5bsN1VqGXtaMctn4Rr,anger,00:02:54,73,https://open.spotify.com/track/463r5bsN1VqGXtaMctn4Rr
ENCASSATOR,3XCfdFic107Iv8zMzyRTJt,Never Met!,2VOfLVDbL5ZAxJhFaFNolo,anger,00:01:32,63,https://open.spotify.com/track/2VOfLVDbL5ZAxJhFaFNolo
Evanescence,5nGIFgo0shDenQYSE0Sn7c,Bring Me To Life,0COqiPhxzoWICwFCS4eZcp,anger,00:03:55,81,https://open.spotify.com/track/0COqiPhxzoWICwFCS4eZcp
Graveyardguy,4TzljaoVuVfN0TQpPluB7T,Final Girl,1Ti848oQ94RjA39I0EQsmc,anger,00:03:47,50,https://open.spotify.com/track/1Ti848oQ94RjA39I0EQsmc
Chauncey666,2RrDgEA06BdjYXlzCHRmUh,Bxmb Threat,31ldlcKiIYUAD89N9sJGWp,anger,00:02:27,9,https://open.spotify.com/track/31ldlcKiIYUAD89N9sJGWp
Pisse,5rtJUzDnPO5m2cDubKH5u3,Fahrradsattel,3svmi1v7HMlyYb7Pnossz6,anger,00:01:49,71,https://open.spotify.com/track/3svmi1v7HMlyYb7Pnossz6
Varien,2g1JSu9UfRcQQYb3b03Km7,Blood Hunter,7FWV0SaFxRg7TLjo163VgN,anger,00:04:00,52,https://open.spotify.com/track/7FWV0SaFxRg7TLjo163VgN
Noisestorm,2BuSNpxpMGJGiAAWJYJT2t,Barracuda,2lQi7Cdz78ir7MJcW6qTTd,anger,00:04:22,48,https://open.spotify.com/track/2lQi7Cdz78ir7MJcW6qTTd
Audioslave,2ziB7fzrXBoh1HUPS6sVFn,Gasoline,33AxY0QUitvte6JV6B6uLE,anger,00:04:39,59,https://open.spotify.com/track/33AxY0QUitvte6JV6B6uLE
WHOKILLEDXIX,0RSogp4qeGu0ZM71JRTay3,Kismet,3owRFZTvTuWgNlUkbI6YgS,anger,00:02:51,56,https://open.spotify.com/track/3owRFZTvTuWgNlUkbI6YgS
Perturbator,244uLu9lkdw39BJwlul3k8,Humans Are Such Easy Prey,67dA1a6OCUtLHgq9qdQ216,anger,00:04:22,50,https://open.spotify.com/track/67dA1a6OCUtLHgq9qdQ216
Pretty Sick,5JUGL6ec4eULQ5eVEbOC7e,Bet My Blood,1VkDsso47HItKLQh98kGfL,anger,00:02:59,26,https://open.spotify.com/track/1VkDsso47HItKLQh98kGfL
Evanescence,5nGIFgo0shDenQYSE0Sn7c,Going Under,3UygY7qW2cvG9Llkay6i1i,anger,00:03:34,71,https://open.spotify.com/track/3UygY7qW2cvG9Llkay6i1i
WHOKILLEDXIX,0RSogp4qeGu0ZM71JRTay3,POSSESSION,3TC2oGtntEwVC1Gk1npHFI,anger,00:03:09,36,https://open.spotify.com/track/3TC2oGtntEwVC1Gk1npHFI
M.I.A.,0QJIPDAEDILuo8AIq3pMuU,Bad Girls,6nzXkCBOhb2mxctNihOqbb,anger,00:03:47,76,https://open.spotify.com/track/6nzXkCBOhb2mxctNihOqbb
